"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"machineCISS Bosch:19";"Place:26";220890776;39;4;48;1410;98;-2093;97;88;"3";"yes";"yes";"no";"ESP8266";"no";"no";"2018-12-04"
"u_IoTSiemens.7";"Department/38";58112529;29;8;83;3302;60;648;30;83;"3";"no";"yes";"yes";"ESP8266";"yes";"yes";"2019-01-06"
"u_Fanuc:12";"Department:41";410173006;34;33;67;7844;28;-2363;21;24;"220";"yes";"yes";"no";"ESP8266";"no";"yes";"2019-08-10"
"CustomerIoT_10";"Room#4";668457761;31;20;52;6461;70;-445;83;75;"5";"yes";"yes";"yes";"ESP32";"no";"no";"2020-06-14"
"Iot_XDK Bosch.20";"Station.17";481613921;39;29;29;2301;27;-2350;32;34;"220";"no";"no";"yes";"ESP8266";"no";"yes";"2018-12-08"
"PLC_IoT.1";"Room:41";318986123;20;19;27;6958;94;-2620;88;82;"3";"yes";"no";"yes";"ESP32";"no";"yes";"2020-03-28"
"PLC_Bosch.3";"Workshop#9";534826885;6;48;92;8410;71;-1888;65;53;"5";"yes";"no";"yes";"STM";"yes";"no";"2019-04-19"
"PLCBosch:18";"Place23";692195134;17;6;63;2911;47;1557;29;51;"220";"yes";"yes";"yes";"ESP8266";"yes";"yes";"2020-08-28"
"CustomerFestoR26721";"Department/37";338343546;28;47;77;3252;98;-1787;92;55;"3";"yes";"yes";"no";"ESP32";"yes";"yes";"2019-04-20"
"u_CISS Bosch12";"Workshop#8";502819595;31;45;41;9844;32;191;42;65;"5";"yes";"yes";"no";"ESP32";"yes";"no";"2019-11-16"
"u_XDK Bosch-12";"Place.37";650838057;1;43;51;5661;92;-1183;80;98;"5";"no";"no";"no";"STM";"yes";"yes";"2019-05-13"
"PLC_SensXiom:9";"Workshop/7";832589361;35;38;32;9768;61;2270;40;57;"3";"no";"no";"yes";"STM32";"no";"no";"2019-06-26"
"Iot_VersaIoT-18";"Room-31";829805520;49;5;70;1829;30;324;55;91;"5";"yes";"no";"no";"STM";"yes";"yes";"2020-01-09"
"u_CNC-1";"Place34";434272385;1;27;30;3887;62;-461;21;88;"5";"yes";"yes";"no";"STM32";"yes";"no";"2020-07-02"
"PLCFanuc-15";"Station/20";727942479;17;21;67;3379;57;2096;70;81;"5";"yes";"no";"yes";"ESP8266";"yes";"yes";"2019-08-13"
"Iot_FestoR267-2";"Workshop-22";353997180;34;49;43;7023;30;2323;30;87;"3";"yes";"yes";"yes";"ESP32";"no";"no";"2020-05-20"
"u__18";"Room/28";864098199;35;41;82;2572;85;2971;95;64;"5";"yes";"no";"yes";"ESP8266";"yes";"yes";"2020-03-18"
"PLCIIoT-10";"Place-12";640786097;22;43;43;4856;41;-2497;42;33;"3";"no";"yes";"no";"ESP8266";"yes";"yes";"2019-12-17"
"CustomerSiemens/14";"Station:17";843776867;42;20;73;3581;18;-1168;53;58;"5";"yes";"no";"yes";"STM32";"yes";"yes";"2019-06-27"
"Iot_GPDI51-13";"Workshop:27";678629360;27;18;81;2089;97;-626;67;52;"5";"no";"yes";"no";"STM32";"no";"no";"2020-03-18"
"PLC__8";"Department.14";191453716;29;15;55;5434;87;599;69;47;"3";"no";"yes";"yes";"ESP8266";"yes";"no";"2020-06-15"
"PLC_IoTSiemens13";"Station12";452742232;21;8;97;2779;52;-388;23;95;"5";"yes";"yes";"no";"ESP32";"yes";"yes";"2020-04-21"
"u_NewGenIoT-21";"Workshop2";300932142;25;19;52;4184;45;-1097;48;25;"5";"yes";"no";"no";"STM";"yes";"yes";"2019-11-17"
"PLCOSISoftIoT-14";"Place9";484636782;15;32;81;5934;78;-1180;17;95;"3";"no";"yes";"yes";"STM";"no";"yes";"2020-10-15"
"PLCXDK Bosch-9";"Department#26";607873951;5;36;44;2449;92;1424;53;20;"3";"yes";"no";"no";"STM32";"no";"yes";"2020-02-18"
"PLCFestoR267.22";"Workshop#7";371547492;43;19;79;8756;63;-2414;89;66;"220";"no";"no";"yes";"STM";"no";"yes";"2019-11-23"
"PLCIoT#6";"Place_9";373043227;27;50;26;2258;100;1801;91;85;"3";"no";"yes";"no";"STM32";"no";"no";"2020-07-30"
"PLCGPDI5115";"Station/30";97274443;7;12;56;8001;97;-861;99;92;"3";"yes";"yes";"no";"ESP8266";"no";"no";"2020-08-11"
"CustomerIIoT_19";"Place.3";607661626;42;54;68;5541;71;303;94;56;"220";"no";"yes";"no";"ESP32";"yes";"no";"2020-06-20"
"PLC_Bosch9";"Workshop.8";134387066;6;2;26;1701;78;-205;99;74;"5";"no";"no";"yes";"ESP8266";"yes";"no";"2018-12-04"
"PLCFanuc_2";"Place-38";326944822;49;52;87;426;65;-2447;38;50;"3";"yes";"no";"no";"ESP8266";"no";"yes";"2019-05-04"
"u_XDK Bosch-16";"Department20";11491061;3;39;60;8409;28;1000;84;78;"5";"yes";"yes";"yes";"STM";"yes";"yes";"2019-02-04"
"u_Siemens:10";"Workshop#34";523100684;47;47;87;2674;77;-1362;71;24;"3";"no";"no";"yes";"STM32";"yes";"yes";"2020-05-24"
"machineSiemens#15";"Room_6";705393507;31;8;53;4545;89;-1487;79;79;"220";"yes";"yes";"yes";"STM";"yes";"no";"2019-04-10"
"u_CISS Bosch2";"Room#39";707470110;20;17;49;6403;59;-1599;91;82;"3";"no";"no";"yes";"STM32";"yes";"no";"2019-04-25"
"CustomerCNC_1";"Station-16";250522882;19;24;90;6392;77;500;91;100;"5";"yes";"no";"yes";"ESP32";"no";"yes";"2019-01-11"
"PLCIoTSiemens.6";"Place.33";643255339;26;49;79;7989;54;973;59;39;"5";"no";"yes";"yes";"STM";"no";"no";"2019-02-13"
"PLC_VersaIoT_13";"Place:4";656945750;9;40;58;1989;61;-1691;65;69;"5";"no";"yes";"yes";"ESP8266";"no";"yes";"2019-01-16"
"PLCCNC_1";"Department4";562348860;33;3;53;5987;57;2353;84;77;"5";"no";"yes";"no";"STM32";"no";"no";"2018-11-28"
"CustomerFanuc:5";"Place.38";211396841;40;35;78;6729;86;-311;43;65;"220";"no";"no";"yes";"ESP8266";"no";"no";"2020-02-05"
"u_FestoR267:2";"Room.26";561288651;30;8;62;6861;82;-487;88;38;"220";"no";"yes";"yes";"STM32";"yes";"no";"2020-01-04"
"machineFesto#19";"Department-22";761831275;23;20;70;2235;82;163;20;78;"3";"no";"no";"no";"STM";"no";"no";"2019-01-06"
"CustomerOSISoftIoT/15";"Room:21";384643264;39;44;39;7918;60;-2403;82;58;"3";"yes";"no";"yes";"ESP8266";"no";"no";"2020-01-28"
"u_XDK Bosch#18";"Station9";637631493;1;42;58;4042;74;1382;33;35;"3";"no";"no";"no";"STM";"yes";"yes";"2020-08-07"
"PLCVersaIoT15";"Room:2";110470259;35;25;61;8920;38;-2444;24;26;"5";"yes";"yes";"no";"STM";"no";"yes";"2020-05-13"
"PLC_XDK Bosch-8";"Room:42";839749657;26;-1;31;1080;56;936;22;78;"5";"no";"no";"no";"ESP8266";"no";"no";"2020-07-12"
"u_VersaIoT2";"Department:28";630158133;34;7;57;5832;69;937;81;98;"5";"yes";"no";"no";"STM32";"no";"no";"2020-02-16"
"Iot_VersaIoT_9";"Workshop/40";78558755;25;37;87;5127;52;-968;31;40;"3";"no";"yes";"no";"STM";"no";"no";"2019-09-28"
"PLC_Bosch/13";"Room:20";438842338;39;17;95;4000;98;1307;80;67;"220";"yes";"yes";"yes";"STM32";"yes";"yes";"2019-10-13"
"Iot_XDK Bosch:9";"Place23";870109263;30;23;25;7357;48;-1690;22;30;"5";"no";"yes";"no";"ESP8266";"yes";"no";"2020-03-15"
"CustomerNewGenIoT#7";"Workshop_19";781153499;5;17;60;8945;39;1420;88;85;"3";"no";"no";"no";"ESP8266";"no";"no";"2019-10-11"
"CustomerGPDI514";"Station_28";441052313;20;40;87;7174;88;-2382;88;98;"5";"no";"no";"no";"STM32";"yes";"yes";"2019-08-30"
"Iot_FanucIoT-18";"Place:3";733722267;10;10;34;2327;95;1549;92;18;"5";"no";"yes";"no";"STM";"no";"no";"2018-11-06"
"Iot_FestoR26716";"Room/38";529314839;9;40;73;3608;31;483;32;41;"220";"yes";"yes";"no";"ESP32";"yes";"no";"2020-05-20"
"CustomerVersaIoT16";"Room31";328033884;33;21;93;4683;39;-455;73;87;"5";"yes";"no";"yes";"STM32";"yes";"no";"2020-02-17"
"machineFanuc#21";"Department.4";856647326;17;0;98;1990;26;-1945;96;36;"3";"yes";"no";"yes";"ESP8266";"yes";"no";"2020-06-10"
"PLC_IoTSiemens6";"Workshop11";461542611;7;38;84;4183;83;1989;54;30;"5";"yes";"yes";"no";"STM32";"no";"no";"2020-03-03"
"PLC_Siemens_9";"Department-25";563885312;46;11;87;5541;64;-55;92;83;"3";"no";"no";"no";"STM32";"yes";"no";"2019-12-08"
"PLC_GPDI51_4";"Station/23";774965306;27;24;98;4975;98;2224;24;55;"5";"yes";"no";"yes";"ESP8266";"yes";"yes";"2020-02-25"
"PLCVersaIoT_9";"Station.32";600488618;27;-1;75;2643;24;46;93;82;"3";"yes";"yes";"no";"STM";"no";"yes";"2020-09-11"
"machineFanuc-23";"Station-6";699682059;45;11;58;4207;94;-2378;71;43;"3";"yes";"yes";"yes";"STM32";"yes";"no";"2019-07-01"
"PLCIIoT.6";"Place:19";575529901;46;-1;43;1390;89;-1440;27;25;"3";"yes";"no";"yes";"STM32";"yes";"yes";"2020-04-25"
"PLC_NewGenIoT#1";"Place12";433625096;27;46;77;2061;42;3098;81;29;"5";"no";"no";"no";"ESP8266";"no";"no";"2019-12-06"
"PLCNewGenIoT9";"Station_27";896794969;12;25;81;7457;87;-514;98;70;"5";"yes";"no";"no";"STM";"yes";"yes";"2019-04-08"
"PLCCNC#1";"Station42";49325028;4;34;99;900;31;2821;91;99;"220";"yes";"no";"yes";"STM32";"no";"no";"2019-02-02"
"Iot_3";"Station27";67245252;21;32;85;9729;57;2924;69;98;"5";"yes";"yes";"yes";"ESP32";"yes";"yes";"2020-02-13"
"PLC_Bosch_4";"Workshop21";883847871;17;34;77;2049;26;2704;65;65;"220";"no";"no";"yes";"ESP8266";"no";"no";"2019-06-16"
"machineSiemens.16";"Place11";730726409;36;17;52;4224;77;-2296;100;39;"5";"yes";"no";"no";"ESP32";"yes";"yes";"2019-12-31"
"Iot_Siemens/2";"Workshop.3";893630056;10;41;92;97;66;2366;92;76;"3";"yes";"yes";"yes";"ESP8266";"yes";"no";"2019-06-12"
"u_IoT_23";"Department:10";835731419;14;0;63;6572;34;2550;36;89;"5";"no";"no";"yes";"STM32";"no";"yes";"2020-04-01"
"Iot_VersaIoT.23";"Station.14";439403514;9;28;83;5125;24;-428;89;37;"5";"yes";"no";"no";"STM";"no";"no";"2019-09-04"
"machineGPDI5117";"Place-8";887374305;25;39;31;7306;35;239;86;33;"220";"yes";"yes";"yes";"ESP32";"no";"yes";"2020-02-01"
"Iot_CNC:7";"Department.27";346760882;32;23;82;7349;64;-2659;66;37;"5";"yes";"yes";"no";"ESP8266";"yes";"no";"2019-12-06"
"u_SensXiom-4";"Room8";88539891;9;44;33;5010;31;1072;96;46;"3";"no";"yes";"yes";"ESP32";"no";"no";"2020-06-06"
"u_XDK Bosch/20";"Department34";432882200;32;-2;50;5417;69;493;23;41;"3";"no";"yes";"yes";"ESP8266";"no";"yes";"2018-12-05"
"PLC_Siemens22";"Workshop_13";810631796;48;38;30;1261;85;-225;52;75;"5";"yes";"no";"no";"STM32";"no";"no";"2019-10-17"
"PLCXDK15";"Station:40";363864941;11;42;48;1116;72;2727;67;40;"5";"no";"no";"no";"ESP32";"no";"yes";"2020-01-13"
"Iot_OSISoftIoT2";"Department.10";130652036;13;36;70;6350;38;-2128;50;82;"3";"yes";"yes";"yes";"ESP8266";"no";"no";"2020-01-10"
"u_Festo.9";"Station#33";73641606;44;32;58;7627;74;2443;50;58;"220";"no";"no";"no";"ESP32";"no";"no";"2019-05-07"
"machineSiemens.19";"Department-37";574417042;40;1;52;1349;57;-1028;68;17;"5";"no";"yes";"no";"ESP32";"no";"no";"2020-10-14"
"PLCXDK/16";"Department.3";719128402;38;26;41;6686;85;1241;64;67;"220";"yes";"yes";"no";"ESP32";"no";"yes";"2019-08-27"
"PLCBosch/5";"Place/20";276693891;18;40;74;3854;61;-1861;23;40;"3";"no";"yes";"no";"STM32";"yes";"yes";"2019-05-19"
"PLCIIoT_10";"Place-14";443296921;2;38;45;4947;90;-2566;18;29;"3";"no";"yes";"yes";"STM";"yes";"yes";"2020-01-02"
"Iot_IoT_21";"Station_3";419725857;33;53;42;7872;29;1142;98;25;"3";"yes";"no";"no";"ESP32";"yes";"no";"2020-03-24"
"machineBosch9";"Workshop:27";712088391;42;18;77;7625;35;442;54;87;"3";"no";"yes";"no";"ESP32";"yes";"yes";"2019-06-22"
"u_CNC9";"Place_39";260480662;28;35;54;4452;72;-755;34;84;"220";"no";"yes";"yes";"STM";"yes";"yes";"2020-05-22"
"Iot_OSISoftIoT_9";"Workshop36";813341672;5;6;44;6908;78;-203;90;43;"3";"yes";"yes";"no";"STM32";"yes";"yes";"2019-01-28"
"PLCFesto#8";"Workshop_13";475601102;33;11;72;6167;67;-2335;49;49;"220";"yes";"yes";"yes";"ESP32";"yes";"yes";"2020-07-25"
"Iot_CNC/1";"Workshop#38";664816798;42;45;32;8865;64;-249;58;53;"3";"yes";"no";"yes";"ESP8266";"no";"yes";"2019-06-27"
"machineSiemens:9";"Department35";830172884;41;13;45;214;69;1737;47;74;"5";"yes";"no";"yes";"ESP32";"yes";"yes";"2020-01-15"
"CustomerOSISoftIoT/14";"Department#5";386211689;8;20;79;3517;44;-2292;68;60;"5";"no";"no";"no";"STM";"yes";"no";"2020-04-26"
"u_IIoT.14";"Station.24";879243905;19;41;95;6522;68;-452;72;60;"5";"no";"no";"no";"STM32";"yes";"yes";"2019-05-13"
"u_Festo/12";"Workshop13";729212300;31;23;73;6217;94;425;50;73;"3";"no";"no";"yes";"STM";"no";"no";"2020-04-19"
"PLCFestoR267-16";"Place13";19554457;8;1;85;6460;85;-2227;28;23;"3";"yes";"yes";"yes";"ESP8266";"no";"no";"2019-11-30"
"machineBosch4";"Station-7";322430223;43;43;36;4032;100;-1956;39;68;"3";"yes";"no";"no";"STM32";"yes";"yes";"2019-05-22"
"CustomerOSISoftIoT/10";"Room:32";57993201;49;49;98;9159;92;-637;63;92;"3";"no";"yes";"yes";"STM32";"no";"yes";"2019-10-13"
"Iot_Bosch:7";"Department_4";873188018;7;45;39;7449;46;1715;86;53;"5";"no";"yes";"yes";"STM32";"no";"no";"2019-10-08"
"Iot_FestoR267#11";"Place:30";291499891;45;11;94;2185;69;-2429;84;73;"5";"no";"yes";"no";"STM32";"no";"no";"2019-01-15"
"u_OSISoftIoT14";"Station:35";662182890;16;25;47;6688;40;-893;64;48;"3";"no";"yes";"no";"ESP32";"yes";"no";"2020-10-07"
"PLCSiemens2";"Workshop37";88688731;44;49;91;5217;48;2125;74;53;"5";"no";"no";"no";"STM";"yes";"no";"2020-01-26"
"PLCOSISoftIoT:19";"Place:3";695166953;27;51;34;8906;78;-1941;69;54;"5";"yes";"yes";"no";"STM32";"yes";"yes";"2020-07-21"
"machineNewGenIoT.16";"Room42";513075401;20;25;45;5242;47;1768;70;57;"3";"no";"yes";"yes";"STM32";"yes";"yes";"2019-06-25"
"Iot_XDK#18";"Place/28";410629543;17;48;63;9678;43;1633;91;62;"3";"no";"no";"yes";"ESP8266";"no";"no";"2019-07-04"
"PLC_VersaIoT_16";"Station_39";560962602;25;48;78;6349;37;-2775;26;86;"3";"yes";"no";"no";"ESP8266";"yes";"yes";"2020-04-13"
"Iot_XDK21";"Room.20";387733406;19;11;35;8893;58;706;96;85;"220";"no";"yes";"no";"ESP32";"no";"yes";"2018-12-25"
"PLCNewGenIoT#10";"Station.39";758485936;1;37;41;1369;87;-1991;73;57;"3";"yes";"yes";"yes";"ESP32";"yes";"no";"2020-05-05"
"u_GPDI51#17";"Department:39";474117670;23;3;39;4917;56;1748;51;22;"3";"no";"yes";"yes";"ESP8266";"yes";"yes";"2019-09-30"
"Iot_XDK/9";"Workshop17";65926656;14;5;81;6647;36;3043;100;40;"3";"yes";"yes";"no";"ESP8266";"no";"no";"2020-08-29"
"PLC_FanucIoT_15";"Room:25";17320833;18;28;59;2598;28;1160;58;21;"5";"yes";"yes";"no";"STM32";"no";"no";"2019-07-18"
"machineCNC.21";"Place_35";260015778;15;27;34;5279;72;246;18;28;"5";"no";"yes";"no";"ESP8266";"no";"no";"2020-05-26"
"machineBosch#1";"Room/25";250667347;21;42;58;3061;69;2058;23;19;"3";"yes";"yes";"yes";"STM";"no";"yes";"2018-11-01"
"Iot_FanucIoT-16";"Place:7";528672751;12;28;55;5269;29;-1415;50;17;"5";"no";"yes";"yes";"ESP8266";"no";"yes";"2020-07-16"
"CustomerVersaIoT-21";"Workshop:30";27792243;38;12;53;7746;65;-3085;43;40;"3";"yes";"no";"yes";"ESP8266";"no";"no";"2019-01-19"
"PLCBosch:6";"Department_27";870974402;20;51;79;2542;22;-2869;80;25;"3";"yes";"yes";"no";"STM32";"yes";"no";"2020-08-10"
"PLCBosch:19";"Workshop#5";561623939;43;4;91;2317;59;-2593;78;35;"220";"no";"yes";"yes";"STM32";"no";"yes";"2020-05-04"
"machineFesto18";"Station-37";612528125;43;25;72;233;48;595;93;66;"5";"yes";"yes";"no";"STM";"yes";"yes";"2019-07-09"
"PLC-18";"Place16";539247572;47;8;66;8938;60;529;54;19;"5";"yes";"no";"no";"ESP32";"yes";"yes";"2020-08-03"
"PLCBosch:19";"Department/18";868865810;9;16;48;3085;28;-405;97;57;"5";"yes";"no";"no";"ESP32";"yes";"yes";"2020-01-27"
"CustomerIoTSiemens.7";"Workshop:21";875477829;8;24;89;3096;37;-185;37;23;"3";"yes";"yes";"no";"ESP32";"no";"no";"2019-01-16"
"machineIoT3";"Room/29";190998982;47;44;37;3298;51;962;57;62;"220";"no";"no";"yes";"ESP32";"yes";"yes";"2020-01-02"
"PLCXDK-18";"Workshop-38";496286229;25;33;38;4633;87;-1794;75;46;"5";"no";"yes";"yes";"STM32";"no";"no";"2019-03-28"
"PLCSensXiom_23";"Workshop-40";344321419;32;43;68;3129;61;981;58;63;"220";"yes";"yes";"yes";"ESP8266";"no";"yes";"2020-01-13"
"CustomerSiemens/10";"Place-24";333115349;12;34;98;4180;97;1669;94;86;"3";"yes";"no";"yes";"ESP8266";"yes";"yes";"2020-04-01"
"PLC_Fanuc#13";"Room:21";92752049;45;50;30;5353;77;-2742;28;32;"3";"no";"yes";"no";"STM32";"no";"no";"2020-03-28"
"CustomerVersaIoT:8";"Department.10";122209093;24;9;63;9195;28;309;51;69;"3";"yes";"yes";"yes";"ESP8266";"no";"no";"2018-10-30"
"Iot_IoTSiemens15";"Room.35";395158767;38;33;78;3068;69;2983;80;93;"3";"yes";"yes";"yes";"ESP32";"no";"yes";"2020-10-23"
"PLCIoT13";"Room#25";56095303;48;40;51;3041;77;757;94;50;"220";"no";"no";"no";"STM";"no";"no";"2020-10-18"
"PLC_OSISoftIoT_10";"Workshop8";113162975;23;42;45;5161;89;-2372;28;27;"220";"no";"no";"no";"STM";"no";"no";"2018-11-10"
"Iot_NewGenIoT.15";"Station:8";175218212;24;48;39;8679;84;-540;18;74;"3";"yes";"no";"no";"STM";"no";"yes";"2018-11-10"
"PLC_VersaIoT7";"Place36";707540168;16;-3;70;6269;93;-3063;27;31;"220";"yes";"no";"yes";"ESP32";"yes";"yes";"2019-06-24"
"u_FestoR2676";"Place:29";782196887;2;23;96;4739;21;-2718;18;39;"3";"no";"no";"yes";"ESP32";"yes";"yes";"2020-05-30"
"machineFestoR267-12";"Place#38";244521137;33;21;85;887;48;2023;63;43;"3";"yes";"no";"yes";"STM";"no";"yes";"2019-10-21"
"machineBosch7";"Department-3";183990598;8;37;89;5960;71;34;48;93;"220";"yes";"no";"no";"STM32";"yes";"yes";"2019-01-20"
"Iot_IoT/3";"Place4";133455203;31;44;42;3205;69;185;99;33;"220";"yes";"no";"yes";"ESP8266";"no";"yes";"2019-12-02"
"PLCIoT_19";"Station20";20443336;12;28;76;9634;55;2032;24;19;"5";"no";"yes";"no";"ESP32";"yes";"yes";"2020-03-27"
"PLC_NewGenIoT/7";"Department#29";72204218;15;10;72;5595;40;2900;70;82;"3";"yes";"no";"yes";"STM32";"yes";"yes";"2020-09-30"
"machineIIoT-12";"Station_25";803174865;8;6;77;8757;56;-505;83;30;"220";"no";"no";"yes";"STM32";"no";"yes";"2018-11-11"
"CustomerFanuc20";"Department#9";736460657;21;42;26;6028;74;1513;47;47;"5";"yes";"no";"no";"STM32";"no";"no";"2019-11-19"
"PLC_Festo19";"Room-7";276157309;14;3;27;8107;65;-1152;30;67;"5";"yes";"yes";"yes";"STM32";"yes";"no";"2020-05-24"
"Iot_CISS Bosch:13";"Station#8";791237795;24;19;90;8374;63;-2121;60;21;"5";"yes";"yes";"yes";"STM";"yes";"yes";"2019-04-28"
"u_IIoT:10";"Room:24";605868877;6;14;31;5765;76;2469;57;30;"5";"yes";"no";"yes";"STM";"no";"no";"2019-05-28"
"Iot_Fanuc#1";"Department_29";689871391;28;35;94;555;48;-1609;17;83;"3";"yes";"yes";"no";"STM32";"no";"yes";"2020-08-22"
"PLC_FanucIoT:12";"Station-11";424664039;15;23;40;6368;100;2704;67;96;"3";"yes";"no";"no";"ESP32";"no";"no";"2020-10-02"
"machineSiemens/17";"Place_22";309823229;25;29;72;8847;75;1741;18;17;"3";"no";"no";"yes";"ESP32";"no";"no";"2019-11-30"
"machineFestoR26713";"Department:40";630414989;41;2;63;9030;67;3078;34;96;"5";"no";"yes";"yes";"STM32";"yes";"yes";"2019-06-18"
"PLC_CNC:18";"Department19";317513084;28;25;76;6979;51;-675;84;77;"3";"yes";"no";"yes";"STM";"no";"yes";"2020-06-27"
"machineSensXiom/11";"Place2";263929634;44;4;94;3552;46;-583;93;31;"5";"no";"yes";"no";"STM";"no";"no";"2020-10-11"
"PLCIoTSiemens:14";"Workshop21";61513334;34;-2;64;4174;32;1645;44;85;"5";"no";"no";"yes";"STM32";"no";"yes";"2019-05-20"
"machineCISS Bosch11";"Place41";321934044;18;45;49;6501;41;1276;46;79;"5";"no";"yes";"yes";"ESP8266";"no";"yes";"2019-03-31"
"machineSensXiom_20";"Workshop_40";839897306;32;16;64;8237;42;1440;43;37;"3";"yes";"no";"no";"STM";"yes";"yes";"2020-05-27"
"PLC_CISS Bosch:6";"Station-30";258364555;41;52;36;8867;66;-2588;24;67;"3";"yes";"no";"yes";"STM32";"no";"yes";"2019-09-03"
"machineCNC-22";"Place28";1488940;39;39;53;2232;49;-3025;31;33;"3";"yes";"yes";"no";"STM";"no";"no";"2020-02-07"
"PLCFanucIoT4";"Workshop16";221709054;40;31;43;481;55;1155;27;95;"5";"yes";"yes";"yes";"ESP32";"yes";"yes";"2019-10-09"
"machineGPDI51.8";"Room#10";691041208;27;20;59;3541;51;2623;17;33;"5";"yes";"yes";"yes";"STM";"no";"no";"2020-10-01"
"CustomerNewGenIoT-3";"Room:23";191932678;22;53;53;4903;59;-2124;47;99;"5";"yes";"yes";"no";"STM32";"yes";"yes";"2019-11-01"
"CustomerFanucIoT2";"Workshop-30";235718682;5;19;76;3419;76;551;50;36;"5";"yes";"no";"no";"ESP32";"no";"yes";"2019-06-22"
"PLC_Fanuc-21";"Place7";816513228;40;18;38;1498;48;2007;33;74;"5";"yes";"yes";"no";"ESP32";"yes";"no";"2019-07-11"
"Iot_OSISoftIoT16";"Room37";21486051;48;5;92;7983;66;-2175;23;63;"3";"yes";"no";"yes";"STM32";"yes";"no";"2018-11-07"
"PLCVersaIoT6";"Department-41";691783136;35;-1;74;4707;98;2090;36;26;"3";"yes";"no";"yes";"ESP32";"yes";"yes";"2020-06-07"
"machineBosch#18";"Station/42";297444031;28;31;67;578;56;-906;17;77;"3";"no";"no";"no";"STM32";"yes";"no";"2020-08-23"
"machineIoTSiemens-6";"Room.33";141461243;37;18;61;5185;99;346;76;21;"5";"no";"yes";"no";"STM";"no";"no";"2020-01-17"
"u_GPDI5123";"Place:6";774361752;12;11;47;4109;82;2139;22;45;"3";"no";"yes";"yes";"ESP32";"no";"yes";"2020-06-20"
"PLCCNC11";"Workshop39";5492624;8;7;54;3959;30;-612;62;51;"3";"no";"no";"yes";"ESP8266";"yes";"yes";"2020-02-07"
"Iot_19";"Department_18";357076956;42;13;95;7156;47;1694;32;61;"5";"no";"no";"yes";"STM32";"no";"yes";"2020-10-27"
"u_SensXiom6";"Station10";658648966;25;18;56;1503;32;349;54;75;"5";"no";"no";"yes";"STM32";"yes";"no";"2020-02-05"
"u_Siemens_5";"Room-36";822312978;15;28;35;7502;70;-2117;91;50;"5";"yes";"yes";"yes";"ESP32";"yes";"yes";"2020-06-19"
"CustomerSiemens-15";"Workshop:37";369819997;44;34;75;7126;61;1276;20;34;"220";"yes";"yes";"yes";"ESP8266";"no";"yes";"2019-06-12"
"u_VersaIoT#21";"Workshop-4";537636187;16;54;60;585;30;1894;56;52;"5";"no";"no";"yes";"ESP32";"yes";"no";"2019-01-17"
"PLC_XDK Bosch22";"Place14";754092739;14;25;94;4969;48;1088;40;69;"3";"no";"yes";"yes";"STM";"yes";"yes";"2019-07-19"
"Iot_Festo_8";"Station_17";370867432;5;43;47;1117;24;2777;73;31;"5";"no";"yes";"yes";"STM32";"no";"yes";"2020-04-17"
"PLC17";"Place_4";284601663;34;49;82;7346;94;-2248;34;93;"3";"no";"no";"yes";"ESP8266";"no";"no";"2019-01-05"
"Iot_IIoT-19";"Place/11";303177328;20;1;42;3736;84;-1340;62;39;"5";"no";"no";"yes";"ESP8266";"yes";"no";"2019-02-23"
"u_XDK7";"Place17";569127918;37;1;97;4177;20;2589;89;97;"5";"no";"no";"yes";"ESP8266";"yes";"yes";"2019-08-22"
"PLC_CNC23";"Station16";455727868;29;-2;78;4714;27;-1539;45;20;"220";"yes";"yes";"no";"ESP32";"no";"no";"2019-10-16"
"PLC_Bosch.4";"Room_26";653043999;28;24;30;2368;32;565;71;32;"220";"no";"no";"no";"ESP32";"yes";"yes";"2019-05-18"
"u_SensXiom18";"Station/10";412712025;12;5;86;1945;19;1360;94;54;"3";"no";"no";"no";"ESP8266";"yes";"yes";"2020-07-20"
"machineFesto#1";"Department-32";427808388;32;0;28;6443;23;1896;64;61;"5";"no";"yes";"yes";"STM";"no";"no";"2019-07-24"
"Iot_GPDI51:9";"Workshop/9";569157051;42;12;27;8236;66;553;62;23;"220";"no";"no";"no";"ESP8266";"yes";"yes";"2019-05-31"
"u_NewGenIoT_1";"Department_2";181919287;27;23;97;9437;18;-2678;33;37;"5";"no";"no";"no";"STM32";"yes";"no";"2020-02-24"
"PLC_VersaIoT:11";"Station:41";108629621;13;34;61;2466;82;1439;82;24;"220";"yes";"no";"no";"STM";"yes";"no";"2020-10-08"
"Iot_IIoT_18";"Room28";690962745;47;37;49;1053;72;-2056;20;66;"5";"no";"no";"yes";"ESP32";"yes";"yes";"2020-04-11"
"PLC_IoTSiemens/5";"Station3";832736866;3;-3;76;1397;87;-1058;34;36;"3";"yes";"yes";"yes";"STM";"yes";"no";"2020-05-30"
"PLC_XDK/18";"Department-5";854569803;38;44;61;1238;45;-1258;35;65;"5";"yes";"no";"yes";"STM";"yes";"yes";"2020-06-13"
"PLC_NewGenIoT:14";"Place_37";726726341;3;46;67;9886;18;-2377;99;60;"5";"no";"no";"yes";"ESP8266";"no";"yes";"2019-04-17"
