"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"PLCXDK-16";"";897080658;34;40;80;4206;38;808;93;28;"5";"no";"--";"No information";",";"yes";"Нет";"2019-10-16"
"Iot_IIoT/7";"Workshop32";57730691;26;29;58;2012;100;-2121;66;17;"220";"";"--";"ЂСЏР¶Рµ";"STM32";"1";"1";"2018-06-29"
"machineVersaIoT1";"Station.23";372665101;47;39;66;3752;95;3074;75;70;"220";"+";"no";"Нет";"ЕSP8266";"NO";"N/I";"2019-10-08"
"Iot_OSISoftIoT#22";"Workshop#29";317735152;23;37;38;5921;81;-2566;55;38;"3";"+";"нет";"No information";"ЕSP8266";"нет";"+";"2020-05-21"
"PLCSiemens.16";"Place#41";106806580;1;0;31;1866;39;1623;45;76;"220";"апр";"да";"no";"ESP ";"1";"no";"2019-05-31"
"Customer.17";"Station-17";862151973;9;15;52;8562;40;2980;91;84;"3";"no";"NO";"No Information";"ЕSP8266";"-";"yes";"2018-11-19"
"CustomerCISS Bosch/20";"";485031932;17;12;66;3920;60;-1906;45;38;"5";"";"Да";"Нет";";";"no info";"апр";"2018-05-31"
"PLCGPDI51-10";"Workshop:4";864599236;2;44;32;9550;26;2569;61;63;"220";"ЂСЏР¶Рµ";"1";"yes";""""",";"no";"Да";"2018-04-20"
"CustomerCISS Bosch_13";"Room/33";45578529;2;42;74;1498;36;-390;90;36;"5";"no";"+";" ";""""",";"Нет";"-";"2019-02-13"
"machineIoTSiemens3";"";586471958;1;19;96;9000;48;-1531;30;59;"3";"нет";"Нет";"--";"ESP8266";"Нет";"Нет";"2019-11-21"
"Iot_CISS Bosch.15";"Workshop31";793836005;32;26;48;1348;34;-2191;79;62;"5";"";"0";"апр";"STM";"No information";"NO";"2019-12-19"
"PLCNewGenIoT4";"Workshop#5";680114228;18;-2;44;8134;53;-1519;57;72;"5";"";"NO;";"yes";"ESP ";"да";"yes";"2020-08-26"
"u_FanucIoT#12";"";637158987;44;22;78;7864;62;2284;32;43;"3";"-";"No information";"1";",";"нет";"no";"2018-01-26"
"PLCIoT#11";"Department.14";657068701;38;-3;96;3768;21;258;71;77;"220";"";"no info";"1";"ESP ";"yes";"yes";"2019-07-14"
"Iot_GPDI5116";"";634984943;15;21;60;7167;34;-1585;37;20;"5";"No Information";"Нет";"
";"ESP32";"нет";"no";"2018-09-29"
"PLCNewGenIoT#22";"";516902641;27;23;82;7995;82;-2206;66;84;"3";"";"
";"апр";""""",";"yes";"да";"2019-08-28"
"Iot_GPDI51/14";"";330312473;41;2;88;5007;36;332;54;71;"5";"No Information";"апр";"0";""""",";"ЂСЏР¶Рµ";"N/I";"2019-10-01"
"CustomerXDK.14";"";111042787;6;43;41;4058;48;1663;76;80;"220";"
";"
";"0";"STM32";"no";" ";"2020-04-26"
"PLCIoTSiemens-2";"Place.33";638316564;17;47;35;7013;37;2000;33;55;"3";"N/I";"NO;";"Да";"ESP ";"YES";"нет";"2018-05-10"
"CustomerCNC5";"Station:18";301725520;23;44;85;2383;19;2963;56;20;"3";"yes";"да";"no";"STM";"NO";"+";"2019-06-18"
"CustomerFesto20";"";658073152;5;31;85;8367;73;-1198;54;74;"5";"1";"ЂСЏР¶Рµ";"yes";"ESP32";"no";"-";"2017-12-26"
"PLC_OSISoftIoT-12";"";274734155;6;50;57;8381;66;545;55;29;"5";"";"N/I";"yes";"STM";"Да";"Да";"2020-03-15"
"CustomerCISS Bosch/18";"";550506385;45;36;90;9023;28;2156;23;88;"5";"";"NO";"1";";";"YES";" ";"2017-11-01"
"CustomerIoT21";"";285340387;1;20;35;9613;81;1085;58;20;"3";"";"0";"--";"STM32";"yes";"NO;";"2019-12-18"
"Iot_IoTSiemens/14";"Workshop-42";408287945;17;26;62;8720;28;-2019;26;64;"5";"да";"0";"
";",";"yes";"+";"2018-11-15"
"machine_20";"Department-6";755715718;1;23;58;9951;99;-1443;99;59;"5";"Да";"NO";"Нет";"ESP8266";"
";"0";"2020-02-04"
"CustomerFanucIoT16";"";786544817;12;12;100;1307;39;2194;92;85;"3";"-";"ЂСЏР¶Рµ";"No information";"ESP ";"No information";"YES";"2020-04-13"
"PLCFanuc:21";"";600538908;9;38;82;5809;56;-396;97;36;"220";"yes";"YES";"NO";"STM32";"-";"да";"2019-05-18"
"machineXDK Bosch.16";"Station8";433693354;37;44;40;3355;19;1938;98;38;"220";"";"нет";"да";"ЕSP8266";"no";"ЂСЏР¶Рµ";"2017-12-14"
"PLCGPDI51/9";"Workshop:18";389893896;49;4;85;7725;45;-1050;93;98;"5";"";"yes";"ЂСЏР¶Рµ";"STM32";"no info";"--";"2018-05-19"
"CustomerVersaIoT:20";"";34642834;15;19;49;7485;23;433;57;25;"3";"no";"YES";"YES";";";"N/I";" ";"2018-03-14"
"CustomerSiemens-1";"Department#24";77542722;35;4;86;8642;52;1897;29;72;"3";"";"NO";"+";"STM32";"апр";"1";"2020-01-20"
"u_IoT/15";"";585111993;24;18;68;8732;79;1332;54;71;"3";"no";"1";"yes";";";"
";"NO;";"2018-04-09"
"PLC_GPDI51:8";"Workshop/19";380063182;24;33;54;1064;30;-2600;100;32;"220";"
";"no";"-";"ESP32";"-";"-";"2018-10-04"
"machineCNC:1";"";208292950;38;29;78;9602;68;-2497;80;86;"220";"";"да";"-";"ESP ";"-";"NO;";"2020-10-23"
"PLCFanucIoT-15";"Place/2";81833269;20;10;96;2672;72;1363;26;100;"5";"апр";"no";" ";"ESP8266";"апр";" ";"2020-10-25"
"machineCISS Bosch3";"Department.16";470049174;13;-3;88;2292;75;1195;73;39;"5";"";"No information";"no";"ESP32";"да";"No Information";"2018-07-09"
"machineVersaIoT.18";"Station:23";481843498;22;35;41;7987;34;1580;81;60;"3";"ЂСЏР¶Рµ";"1";"YES";"ESP32";"+";"no";"2019-06-22"
"CustomerFanuc#3";"Place24";619713048;19;17;83;6094;91;1067;78;20;"220";"";"1";"no";",";"-";"YES";"2019-05-27"
"CustomerFesto/22";"Room11";830509294;17;2;28;7201;91;881;23;63;"3";"";"NO";"Нет";"STM";"
";"no";"2018-09-13"
"machineIoT17";"";412043388;47;34;60;2725;44;-2204;40;22;"220";"N/I";"N/I";"1";"STM";"Да";"no info";"2018-02-15"
"CustomerGPDI51:20";"Department.28";543874128;9;29;93;279;25;2792;27;22;"3";"Нет";"да";"-";"ESP8266";"Да";"no";"2019-07-24"
"PLC_GPDI5123";"Place.3";801902588;17;13;75;6291;68;-2648;93;31;"3";"No Information";"N/I";"+";"ESP8266";"No information";"YES";"2018-09-01"
"u_SensXiom#17";"";586304257;19;27;80;248;57;551;68;84;"220";"";"YES";"YES";",";"1";"no";"2018-06-07"
"Iot_NewGenIoT10";"Place_9";240259891;27;3;86;1931;22;-946;56;85;"3";"";"NO";"апр";"STM";"апр";" ";"2018-10-23"
"PLC_CNC16";"Place22";596494216;25;13;91;3629;54;-871;78;37;"3";"N/I";"--";"yes";";";"NO;";"yes";"2019-10-28"
"u_Siemens#13";"";223494987;16;12;30;1153;43;-2758;64;78;"3";"";"Да";"no info";";";"нет";"yes";"2020-06-06"
"CustomerVersaIoT_23";"";213115752;4;20;98;2219;51;2718;54;96;"3";"";"+";" ";"ESP ";"0";"да";"2019-07-26"
"PLCSiemens-19";"";197864569;19;40;84;3950;32;-2229;23;46;"5";"N/I";"нет";"NO;";"STM32";"
";"+";"2019-02-03"
"u_IoTSiemens-17";"Room_27";470675943;21;20;90;8661;28;-2504;20;76;"3";"No information";"No information";"+";"ESP8266";"да";"YES";"2019-04-28"
"CustomerXDK Bosch/22";"Department-24";529568708;25;6;67;5809;31;-2494;35;75;"3";"";"
";"+";"ESP ";"апр";"-";"2018-06-28"
"PLCIoT.7";"Room7";337335701;1;32;66;7229;50;1937;73;86;"3";"no";"yes";"yes";"ESP8266";"
";"1";"2018-12-29"
"PLCOSISoftIoT-13";"Room-21";748901946;43;41;64;6291;25;-2535;87;78;"5";" ";"no";"yes";"ESP ";"no";"no";"2019-01-31"
"Iot_IIoT20";"Room/21";336071355;28;6;80;6659;42;-1490;63;88;"3";"NO;";"YES";"нет";"STM";"+";"--";"2020-10-19"
"machineIoT#1";"Place34";837956440;35;30;48;3275;48;-845;23;83;"5";"NO;";"нет";"--";"ESP8266";"
";"NO";"2019-07-05"
"PLCFanucIoT5";"";354196458;24;29;85;6620;61;-1547;94;56;"3";"";"--";"0";";";"да";"No Information";"2019-05-31"
"PLC_VersaIoT11";"";506488874;17;10;48;1408;41;-2404;69;45;"3";"";"yes";"Нет";";";"no info";"NO;";"2018-11-01"
"PLC_Fanuc#2";"";816147393;26;13;47;1641;61;1828;25;18;"3";"";"No information";"ЂСЏР¶Рµ";",";"NO;";"1";"2018-11-09"
"Iot_FanucIoT_18";"";757976382;26;43;33;9964;49;557;61;21;"3";"апр";"no";"no";",";"Да";"no";"2020-10-23"
"CustomerOSISoftIoT/8";"";208132026;38;0;28;5291;42;1803;40;76;"5";"нет";"NO;";"No information";""""",";"no";"no info";"2018-09-01"
"Iot_XDK_20";"Station/11";307371104;25;23;70;8760;94;1655;68;38;"5";"";"1";"+";""""",";"yes";"нет";"2019-07-30"
"Iot_Bosch-1";"Workshop_28";578640617;44;34;86;4014;77;855;76;92;"5";"no";"YES";"yes";"STM";"нет";"no";"2020-08-12"
"CustomerIIoT3";"Department.16";517480673;22;5;28;8566;91;-604;87;98;"3";"";"Да";"-";""""",";"нет";" ";"2020-06-27"
"PLCIoT11";"Workshop#6";286897836;14;9;73;9244;26;1565;45;74;"5";"NO";"no info";"апр";";";"No Information";"апр";"2018-05-27"
"CustomerFesto18";"";188629751;16;22;50;8331;47;-786;55;71;"220";"-";"no info";"yes";"ESP8266";"no";"NO;";"2019-07-18"
"u_XDK Bosch16";"Room/9";267966181;24;23;57;3185;63;-423;33;37;"3";"";"no info";"Нет";"ESP32";"Да";"апр";"2019-01-07"
"PLCIIoT:23";"Room25";278454363;42;21;80;7064;43;2587;92;61;"5";"ЂСЏР¶Рµ";"no";"да";"ESP ";"no";"no info";"2018-09-12"
"machineXDK Bosch/4";"";9428343;27;42;77;9613;50;1569;76;19;"220";"Нет";"--";"no info";"ESP8266";"NO;";"апр";"2018-07-15"
"Iot_OSISoftIoT/3";"Room#20";76443612;49;47;81;4566;32;-908;72;20;"5";" ";"no info";" ";"STM";"
";"да";"2017-12-30"
"PLCFesto_19";"Station-37";511328726;8;3;96;6440;49;2327;47;32;"3";"";"No Information";"no";""""",";"No information";"no";"2019-03-04"
"machineOSISoftIoT15";"";789552064;8;46;26;7248;83;2924;63;18;"5";"";"апр";" ";"ЕSP8266";"yes";" ";"2020-08-24"
"PLC_GPDI51.7";"Workshop.19";343984231;37;37;86;1941;94;-2196;18;68;"3";"Нет";"да";"no";"ESP ";"Нет";"no";"2019-04-08"
"Iot_OSISoftIoT:23";"";636962773;27;7;48;1559;26;2135;31;79;"3";"";"N/I";"-";"ESP ";"no";"ЂСЏР¶Рµ";"2020-08-28"
"PLCXDK/13";"";486657708;47;4;63;3000;28;1945;43;27;"3";"no";"апр";"Нет";";";" ";" ";"2020-05-23"
"CustomerFanucIoT13";"Station:7";835830356;38;40;86;7624;71;-2822;57;84;"3";"no info";"yes";"NO;";"ESP8266";"no info";"
";"2020-09-21"
"CustomerOSISoftIoT#20";"";867207171;32;8;85;6559;93;-1268;37;49;"5";"";"0";"No Information";"ЕSP8266";"-";"0";"2017-12-19"
"PLC_CISS Bosch-10";"Room-23";751253417;35;0;25;8121;47;-1630;87;17;"220";"ЂСЏР¶Рµ";"NO";"No information";"ESP8266";"NO";"yes";"2019-01-20"
"Iot_XDK19";"Workshop42";161505374;22;34;77;9488;69;-2029;72;83;"220";"--";"--";"--";"ESP8266";"1";"+";"2018-08-14"
"PLC_IoTSiemens21";"Department:10";882164393;34;12;92;5438;45;-3060;23;39;"5";"ЂСЏР¶Рµ";"NO;";"
";"ESP ";"NO";"No Information";"2019-11-22"
"Iot_IIoT.20";"Department#40";294087955;35;39;34;4551;100;426;67;87;"5";"Нет";"No Information";"-";"ESP8266";"Нет";"yes";"2018-05-24"
"u_XDK2";"Place:12";462537096;34;36;94;7309;39;307;47;52;"5";"yes";"апр";"no";"ESP8266";"
";"1";"2020-07-26"
"machineXDK2";"";791021973;23;35;41;1333;20;183;58;44;"220";"";"0";"YES";";";"No Information";"1";"2018-01-05"
"machineFanuc17";"";81184827;39;37;93;2945;33;-2621;76;54;"3";"";"N/I";"NO";"STM32";"yes";"yes";"2020-10-27"
"Iot_XDK#10";"Place37";376543856;4;22;58;3658;94;-2385;48;33;"5";"";"1";"1";"ESP8266";"YES";"--";"2018-07-11"
"u_OSISoftIoT4";"Department22";883991916;41;38;36;5650;50;-449;89;33;"3";"";"No Information";"1";";";"апр";"yes";"2020-03-17"
"Iot_IIoT_14";"";570748361;10;46;56;6727;48;1014;72;94;"220";"+";"yes";"--";"ЕSP8266";"+";"yes";"2018-09-16"
"u_XDK:1";"";652300125;37;46;58;7859;51;2202;82;18;"220";"апр";"Нет";"YES";""""",";"0";"NO";"2019-05-23"
"u_OSISoftIoT#23";"Room.28";783600988;28;-1;98;4952;70;-1659;78;98;"3";"да";"NO;";"да";",";"No information";"--";"2019-10-12"
"PLC_Festo_8";"";545159291;19;49;29;388;68;31;31;20;"3";"";"-";"1";"ESP ";"yes";"+";"2019-08-16"
"machineFanucIoT:9";"Place13";497032482;22;15;40;7515;47;-1629;31;37;"3";"";"
";"NO";",";"No Information";"апр";"2018-10-16"
"PLC_IIoT:4";"Department.21";271399196;47;20;32;4348;51;-2875;24;70;"5";"";"Нет";"1";"STM";"No Information";"
";"2020-01-26"
"CustomerGPDI5111";"Department12";739670240;6;0;100;515;30;851;87;23;"220";"";"NO";"No information";"STM";"Нет";"апр";"2018-05-13"
"CustomerFestoR267.14";"";515053088;45;45;49;8064;70;-3033;60;98;"5";"No information";"нет";"нет";"STM32";" ";"да";"2018-08-04"
"machineFesto.22";"Place-34";890572060;43;48;33;9807;43;2053;23;68;"5";"YES";"Нет";"YES";";";"no";"-";"2020-09-09"
"CustomerNewGenIoT.3";"";353941920;21;44;47;7054;76;-444;94;44;"3";"";"no";"N/I";""""",";"NO;";"no";"2019-11-15"
"CustomerIoTSiemens#22";"Station20";129019266;39;-1;88;6512;97;-460;40;91;"3";"";"нет";"No information";"ESP8266";"no";"No Information";"2020-01-19"
"Iot_OSISoftIoT.5";"Department.23";849529091;31;21;54;6890;73;-453;91;80;"5";"да";"
";"да";"STM";"no";"No information";"2020-06-09"
"Iot_XDK Bosch6";"";320019535;24;7;78;3859;78;2141;74;39;"5";"";"
";"N/I";"ESP8266";"1";"да";"2018-06-07"
"PLCNewGenIoT/14";"";598399652;8;47;30;2787;67;1687;46;95;"3";" ";"NO";"--";""""",";"No information";"YES";"2017-11-28"
"CustomerFesto21";"Workshop42";446110839;33;19;76;4268;70;1241;74;34;"220";"NO";"апр";"yes";"ESP ";"нет";"N/I";"2020-05-13"
"PLCFanucIoT_17";"Station-27";735098973;47;22;51;3101;61;3066;36;60;"3";"0";"+";"YES";"STM32";"1";"No information";"2017-12-28"
"PLCIoT11";"";764886218;44;30;61;7842;94;-173;99;89;"5";"";"yes";" ";"STM32";"no";"No Information";"2019-07-14"
"machineCNC-2";"Workshop/14";287277015;28;29;74;2255;66;-839;100;26;"3";"NO;";"yes";"да";"ЕSP8266";"1";"No information";"2018-05-21"
"machineOSISoftIoT15";"Department37";781782392;42;34;98;4061;83;1431;25;54;"220";"yes";"1";"Да";"ESP ";"Нет";"ЂСЏР¶Рµ";"2018-01-31"
"CustomerBosch-15";"";267707410;42;8;96;5468;81;1105;67;30;"3";"апр";"yes";"ЂСЏР¶Рµ";""""",";"апр";"No Information";"2018-09-06"
"PLCGPDI51/6";"Department-2";582711811;48;38;64;1699;79;825;31;55;"5";"1";"апр";"--";";";"ЂСЏР¶Рµ";"
";"2020-09-12"
"PLC_OSISoftIoT#2";"";117406719;42;30;60;3703;97;2769;78;52;"220";"no info";"N/I";"yes";"ESP8266";"0";"NO";"2020-03-29"
"CustomerOSISoftIoT2";"Workshop.28";236914597;27;17;44;913;60;-2089;38;34;"5";"да";"1";"NO";",";"NO";"-";"2019-06-12"
"Iot_Siemens13";"";312916716;8;8;60;5880;24;-1408;82;53;"5";"No Information";"Да";"no info";"STM32";"Да";"да";"2018-09-19"
"machine:7";"Place/19";850857618;20;21;58;1806;65;75;87;40;"5";"-";"no";"Нет";"ЕSP8266";"yes";" ";"2019-11-07"
"CustomerOSISoftIoT#7";"";703654834;14;3;94;4325;30;-3097;65;75;"3";"";"Да";"No information";"ESP32";"ЂСЏР¶Рµ";"Нет";"2017-11-01"
"Iot_:23";"";432532862;26;34;39;1708;89;3011;86;89;"3";"";"ЂСЏР¶Рµ";"No Information";""""",";"no";"ЂСЏР¶Рµ";"2019-07-15"
"PLC_OSISoftIoT:14";"Room_33";384310745;40;47;47;8362;45;731;48;51;"5";"";"No Information";"1";";";"Да";"Да";"2020-01-23"
"PLCVersaIoT3";"Station:32";485120800;12;15;82;7907;22;2194;34;90;"3";"NO";"-";"
";""""",";"N/I";"no";"2020-02-14"
"PLCOSISoftIoT:10";"Department.39";599008237;32;2;39;3520;88;-2078;18;65;"3";"Нет";"да";"NO;";"ESP8266";"no info";"нет";"2018-05-07"
"CustomerNewGenIoT#14";"";640138075;31;41;45;8978;28;1115;30;80;"3";"";"no";"-";"ESP8266";"YES";"-";"2018-12-05"
"PLC_12";"Station_12";700489786;31;22;26;664;80;2526;85;90;"220";"YES";"1";"да";";";"N/I";"+";"2019-10-16"
"CustomerVersaIoT#8";"Place/23";154892273;2;50;34;660;73;-1401;28;100;"3";"--";"
";"Да";""""",";"No Information";"+";"2018-01-13"
"PLCBosch_12";"";773823985;3;38;64;8669;95;-797;44;27;"5";"No information";"
";"No information";"STM32";"no";"No Information";"2019-02-28"
"PLCIoT#8";"Station#33";107652457;10;13;50;4358;86;482;24;97;"3";"";"NO;";"yes";"ESP32";"YES";"нет";"2019-11-17"
"PLC_CISS Bosch4";"Place.37";432998641;22;10;61;2609;50;-3073;84;89;"5";"No Information";"no info";"0";"STM32";"NO;";"да";"2018-01-19"
"machineXDK Bosch7";"";619770954;22;38;46;8511;53;2552;71;97;"5";"";"NO";"нет";"ESP32";"--";"апр";"2019-11-19"
"u_IoT.3";"Station-10";230792901;33;37;84;9649;43;-1410;67;74;"3";"no";"1";"YES";"ЕSP8266";"0";"N/I";"2018-05-28"
"u_Fanuc:6";"Room17";837582133;44;6;73;5707;50;-1218;18;30;"220";"YES";"yes";"--";"ЕSP8266";"NO";"yes";"2020-10-22"
"u_Festo.6";"";722118371;10;39;74;3508;39;-2565;80;24;"3";"";"нет";"YES";"ESP8266";"YES";"ЂСЏР¶Рµ";"2018-05-26"
"PLC_XDK19";"Place.17";379585046;10;42;99;5473;28;-2603;72;47;"3";"";"да";"+";"ESP ";"no";"ЂСЏР¶Рµ";"2020-10-07"
"PLC_Siemens20";"Place_3";708418399;10;6;28;4098;81;-2388;38;73;"5";"NO";"апр";"yes";"ESP ";"no";"NO;";"2020-06-09"
"machineFanucIoT5";"";556255762;15;30;57;4718;29;-1984;74;60;"5";"+";"No Information";"-";",";"NO;";"yes";"2019-04-27"
"u_IoTSiemens_19";"Place8";395717250;15;15;72;3126;17;2419;76;93;"5";"no info";"нет";" ";"ESP ";"апр";"1";"2019-10-05"
"PLCXDK Bosch:15";"Room-23";696085430;45;7;70;4883;89;-1205;18;89;"5";"";"апр";"Нет";"ESP8266";"да";"N/I";"2019-03-19"
"PLCIIoT#8";"Department40";115283002;16;33;32;7859;64;2566;40;59;"3";"yes";"Да";"No information";",";"no info";"no";"2020-08-15"
"u_NewGenIoT:20";"";342375871;1;5;33;2964;58;2595;83;42;"5";"Нет";"N/I";"--";";";"NO;";"no";"2018-01-29"
"machineVersaIoT-18";"";474936974;29;10;42;8366;54;-770;100;31;"5";"";"YES";"YES";""""",";"No Information";"yes";"2018-03-06"
"PLC_SensXiom9";"Department25";815815298;32;37;55;8430;21;2957;57;35;"5";"Нет";"да";"NO";"ЕSP8266";"N/I";"yes";"2018-08-30"
"PLCXDK Bosch.23";"";114125725;21;21;87;6815;52;-665;21;53;"220";"";"NO";"N/I";"ESP ";"апр";"YES";"2020-04-27"
"machineIoTSiemens:17";"Station18";813071705;6;45;34;2313;21;441;72;19;"220";"";"-";"N/I";"ESP ";"NO;";"yes";"2020-08-31"
"PLC_Fanuc.18";"";758654478;38;44;91;3896;82;-86;47;58;"5";"";"-";"Нет";",";"да";"Да";"2017-10-28"
"CustomerIoTSiemens:9";"Department:30";223364766;25;13;72;4018;99;143;29;87;"3";"";" ";"-";"STM";"да";"ЂСЏР¶Рµ";"2018-03-04"
"PLCIoTSiemens/12";"Station28";849200920;4;4;72;1327;26;924;58;54;"3";"";"Нет";"YES";"ESP8266";"да";"0";"2019-07-31"
"CustomerSiemens.11";"Place_9";867821057;32;34;78;6755;45;-571;53;78;"5";"Нет";"
";"yes";"ESP ";"1";"--";"2018-12-22"
"PLC_VersaIoT/4";"";822158544;37;26;38;4529;79;1128;55;56;"5";"no info";"-";"yes";"STM32";"1";"да";"2018-09-14"
"PLC_SensXiom/15";"";659832657;6;14;26;9803;73;2715;50;23;"5";"";"+";"YES";"ESP32";"No Information";"no info";"2018-04-24"
"u_GPDI5118";"Room4";845789307;22;9;98;2038;20;1533;80;51;"5";"yes";"ЂСЏР¶Рµ";"N/I";"ЕSP8266";"апр";"Нет";"2019-04-04"
"CustomerFesto_10";"";834746919;27;41;60;8673;45;-2206;69;53;"5";"1";"ЂСЏР¶Рµ";"+";";";"no info";"yes";"2018-10-26"
"machineBosch-8";"Station38";92191832;11;42;90;9379;43;-3021;85;83;"220";"";"ЂСЏР¶Рµ";"NO;";"ESP8266";"апр";" ";"2019-03-30"
"PLC_IoTSiemens_16";"";663247054;47;20;71;7402;88;-1846;73;33;"3";"
";"ЂСЏР¶Рµ";"-";"ESP32";"no";"YES";"2019-11-08"
"PLC_Fanuc:20";"";329690889;47;3;55;4612;37;229;32;36;"5";"";"N/I";"no";";";"yes";"Да";"2020-03-07"
"PLC.2";"";1021891;40;36;88;6913;99;2641;56;29;"5";"no info";" ";"YES";"ESP8266";"YES";"NO";"2019-06-28"
"machineCNC#20";"Room_18";613360608;48;11;83;7157;66;-2121;50;67;"3";"";"+";"no";"STM32";"да";"апр";"2020-02-24"
"CustomerFanucIoT9";"Station.31";247028203;44;14;57;202;64;-762;87;62;"220";"N/I";"no info";"
";";";"--";"нет";"2018-08-21"
"CustomerFanuc_2";"Workshop_4";605723838;7;12;45;7310;78;-3093;91;46;"3";"апр";" ";"NO;";"STM";"
";"+";"2018-10-20"
"CustomerCISS Bosch-22";"Place#42";515258617;35;43;93;5124;66;-1178;56;99;"220";"no info";"YES";"0";"ЕSP8266";"-";"no info";"2019-06-27"
"CustomerSiemens/8";"Department#27";218303697;11;29;59;4027;93;1384;96;77;"3";"+";"no";"Нет";"STM";" ";"NO";"2018-02-14"
"PLCOSISoftIoT/19";"Place#40";230299261;17;49;63;6484;40;-1689;96;76;"3";"NO;";"-";" ";"STM";"0";"нет";"2019-11-18"
"PLCFesto.18";"";549843814;2;0;43;5226;50;-1474;35;49;"5";"Нет";"+";"да";",";"no info";"No Information";"2019-11-18"
"u_SensXiom:17";"";428508996;9;15;33;2444;27;2661;57;78;"220";"апр";"NO;";"апр";"ESP ";"yes";"+";"2017-11-22"
"PLC_FestoR26722";"";409831750;6;45;65;1368;72;-1283;32;17;"3";"";"--";" ";"ESP32";"--";"--";"2019-09-08"
"CustomerGPDI51#14";"";540108576;35;13;68;9714;51;-2932;26;57;"5";"Нет";"yes";"yes";",";"нет";"no info";"2018-08-29"
"machineOSISoftIoT/10";"Station:17";275077398;21;18;63;7356;22;-23;72;35;"3";"1";"No information";"yes";"STM";"апр";"No Information";"2017-10-29"
"PLC_CNC_18";"Place40";449702094;19;9;30;6888;81;1206;92;50;"5";"";"yes";"1";"ESP ";"no";"yes";"2018-08-29"
"CustomerBosch_2";"";808781592;10;26;67;7152;92;2866;30;70;"3";"";"yes";"
";";";"1";"No Information";"2018-10-14"
"PLCNewGenIoT-17";"Place_33";213647124;23;5;41;2580;75;-211;83;86;"3";"";"-";"YES";""""",";"Нет";"no info";"2019-02-18"
"CustomerVersaIoT16";"Room16";712492418;16;43;80;9266;97;1358;41;88;"3";"да";"Да";"0";"ESP8266";"ЂСЏР¶Рµ";"YES";"2020-05-29"
"machineVersaIoT-19";"";503835306;43;23;97;8280;85;1274;43;27;"3";"";"yes";"NO;";"ЕSP8266";"No Information";"0";"2020-01-06"
"PLCFesto:19";"";408782482;33;24;67;1739;78;-2451;24;63;"220";"yes";"yes";"no info";"ЕSP8266";"-";"0";"2018-07-13"
"PLC_OSISoftIoT:20";"Workshop#37";507503555;21;20;34;7135;69;-2852;59;81;"5";"no";"апр";"
";"ЕSP8266";"--";"Нет";"2018-03-18"
"CustomerIoTSiemens13";"Place-37";679473056;34;40;32;7630;69;-861;78;53;"3";" ";"апр";"да";"STM";"нет";"+";"2019-11-18"
"CustomerIoT.3";"Workshop34";184833904;3;38;73;5693;92;-821;67;79;"5";"NO";"-";"ЂСЏР¶Рµ";"ESP32";"-";"-";"2020-05-13"
"PLC_OSISoftIoT.22";"Place_29";261933749;25;6;84;5418;92;1634;69;99;"5";"";"No Information";"1";"STM";"YES";"No information";"2019-06-29"
"u_NewGenIoT/16";"Place.16";62692149;25;38;79;5900;47;-2814;61;27;"3";"no";"Нет";"no info";"STM";"NO;";"Нет";"2019-06-25"
"u_CNC#15";"Place11";552204;2;11;80;4112;47;2432;44;87;"3";"";"no";"No Information";"ESP8266";" ";"No Information";"2018-07-23"
"PLC_XDK6";"";386499231;1;23;44;5112;78;97;94;71;"3";"Нет";"нет";"Нет";",";"1";"апр";"2017-12-10"
"CustomerXDK Bosch_17";"Department-6";22923307;19;36;29;7290;72;-1301;30;98;"5";"no";"нет";"No information";",";"0";"no";"2018-01-31"
"CustomerSiemens18";"";298059904;15;19;57;8266;39;1626;39;17;"3";"+";"no";"--";",";"no";"no info";"2018-02-24"
"u_Fanuc22";"Workshop_41";75016401;2;4;68;4373;25;-874;48;93;"3";"yes";"NO;";"Нет";"STM";"NO;";"no info";"2018-03-29"
"machineFesto4";"Room#30";737748821;45;38;36;801;62;110;57;85;"5";"";"no";"No information";"ESP8266";"+";"--";"2019-12-05"
"PLC_IoTSiemens_2";"Department:18";123155791;8;13;39;3874;66;-1558;43;45;"220";"N/I";"Нет";"1";"ESP32";"0";"да";"2020-05-11"
"Iot_VersaIoT:17";"Department_26";390266320;13;44;54;6213;28;-2505;77;17;"3";"";"YES";"yes";"STM32";"-";"
";"2018-03-23"
"PLC_IoTSiemens/9";"";113371331;49;32;80;2335;80;2836;35;48;"5";"";" ";"1";""""",";"N/I";"N/I";"2018-02-16"
"CustomerGPDI51-21";"";518382172;7;14;59;8271;76;-1772;99;86;"5";"";"
";"да";";";"yes";"Нет";"2018-09-10"
"Iot_CISS Bosch:14";"Workshop:21";36643479;36;24;83;5595;77;1741;87;33;"5";"-";"YES";"No information";"ESP ";"да";"NO";"2019-06-28"
"u_VersaIoT#1";"Workshop.36";388607092;46;36;50;2033;77;-2265;100;17;"5";"";"no";"+";"ESP8266";"
";"--";"2019-03-10"
"PLC_11";"";761862445;14;33;63;3339;73;-1536;50;35;"3";"Да";" ";"N/I";";";"no";"
";"2018-12-27"
